"DATETIME","code","name","CLOSE","stcode","stname","stCLOSE","CONVPRICE","tyr","HisVol","ImpVol","STRBVALUE","OPTVALUE","BS","BT","Delta","对冲比率","Theta","期权流逝","溢价流逝","溢价率","溢价率均值","溢价率标准差","X2017.10","X2017.09","X2017.08","X2017.07","X2017.06"
"2017-10-16","110030.SH","格力转债",110.539,"600185.SH","格力地产",6.23,7.24,2.19269406392694,0.28907913387601,0.33400174677372,98.4052,10.702962520982,109.108162520982,109.134885018052,0.476028843833031,6.57498403084297,-0.275026215155625,-2.94359527309818,-5.53374052478135,0.0131139361708423,0.0299339377010965,0.0536605485880475,0.00581904056209679,-0.0109937247982982,-0.00441627826778753,-0.0203103579865849,-0.0304867066287871
"2017-10-16","110031.SH","航信转债",104.6021,"600271.SH","航天信息",19.11,42.8,3.65844748858447,0.251770452409833,0.610712472783784,94.0798,0.781542769331634,94.8613427693316,94.8355064999165,0.093474759484951,0.218398970759231,-0.231833611459878,-0.181187882724507,-2.87616537693459,0.102684159282399,0.116425985745008,0.0262353508357936,0.0999381799072121,0.112703808406045,0.108175142364175,0.0939136889669797,0.0888379448932468
"2017-10-16","110032.SH","三一转债",119.9582,"600031.SH","三一重工",7.87,7.45,4.22283105022831,0.289390777921202,0.280666628812996,91.3344,29.6537184966515,120.988118496651,121.066857148779,0.690081149217998,9.26283421769125,-0.243804381465108,-7.22970649621653,-6.77834364186851,-0.00851255899710501,0.00836018723986746,0.0361682827913987,-0.00880155101067933,0.00552008736382914,0.00224732627977902,0.00316835118493364,-0.00968024115616056
"2017-10-16","110033.SH","国贸转债",127.3696,"600755.SH","厦门国贸",10.56,8.81,4.22557077625571,0.441144990996939,0.221715193818157,92.8517,51.6304430406851,144.482143040685,144.582307221377,0.765194246184386,8.68551925294422,-0.401024655448856,-20.7050806310625,-8.16881359412146,-0.118440539990235,-0.022899194588681,0.0511382187963191,-0.121147171077399,-0.116527869221262,-0.107712213184261,-0.0166129174015873,0.0208115018080824
"2017-10-16","110034.SH","九州转债",126.3186,"600998.SH","九州通",21.04,18.65,4.25296803652968,0.198887698243636,0.290258539824089,91.7193,27.9248260635166,119.644126063517,119.588700585304,0.743636146948536,3.98732518471065,-0.483265653713026,-13.4951093224079,-8.13533036289457,0.0557860561657666,0.00591132937642533,0.0518864101941817,0.0464784318611834,0.058074138652005,0.0757099022391269,0.0627685890555355,0.0501432570789887
"2017-10-16","113008.SH","电气转债",106.6159,"601727.SH","上海电气",7.9,10.65,3.30228310502283,0.331391510290138,0.346724839363944,95.3407,11.1748850056244,106.515585005624,106.548276300786,0.455157361725825,4.27377804437394,-0.321636920145091,-3.5942555961846,-3.41436504424779,0.000941787010513728,-0.0672056590923569,0.0774800967210836,-0.00543021977945855,-0.00152256443137988,0.000515634855567319,-0.012843194382213,-0.0102255195063247
"2017-10-16","113009.SH","广汽转债",133.8229,"601238.SH","广汽集团",28.6,21.43,4.27214611872146,0.218030989563644,0.175191826459819,91.0196,45.8213165911287,136.840916591129,136.869089790443,0.843263986952774,3.93496960780576,-0.57656202254834,-26.418830969609,-10.0191563702437,-0.0220549282064977,-0.0442085097158844,0.0290821080788698,-0.0230509173426169,-0.00938405096574191,-0.00567066547385266,-0.0154776238734604,-0.0219940816515178
"2017-10-16","113010.SH","江南转债",105.4782,"601199.SH","江南水务",6.45,9.3,4.42283105022831,0.168267350558609,0.357847554227281,92.2493,3.12486042658677,95.3741604265868,95.3867366502566,0.251535486285207,2.70468264822804,-0.102240787057579,-0.319488189459315,-2.99104800743341,0.105941059173891,0.0461660331133649,0.0453699634317906,0.105221249125095,0.116091525838721,0.10290041452498,0.079009880425111,0.073352075201303
"2017-10-16","113011.SH","光大转债",112.5327,"601818.SH","光大银行",4.13,4.26,5.42009132420091,0.133503351722953,0.282648139629685,85.6652,14.2090017763619,99.8742017763619,99.9164155562355,0.624481062208345,14.6591798640457,-0.0745292205949825,-1.05898582782498,-4.9570197978096,0.126744424470926,0.093260662320761,0.0350380916055064,0.127394432408248,0.133214948338498,0.132083693350467,0.0910856433939756,0.07786675999492
"2017-10-16","113012.SH","骆驼转债",111.5399,"601311.SH","骆驼股份",14.83,16.72,5.43926940639269,0.266112595418208,0.343477933707431,85.2713,20.3424507295267,105.613750729527,105.683711230009,0.598127088990656,3.5773151255422,-0.409304953560785,-8.32626585116147,-4.82943535930155,0.0561115312119727,0.0705434856623697,0.0405141006330136,0.0399211115851528,0.0756373179058154,0.125736381760509,0.0898431987574044,0.0625980782921511
"2017-10-16","113013.SH","国君转债",125.2141,"601211.SH","国泰君安",21.21,20.2,5.72420091324201,0.202587263551479,0.373546987913387,84.3456,26.1608992191112,110.506499219111,110.575567579721,0.698523111463763,3.45803520526615,-0.455880343427066,-11.9262397203693,-7.13959915443523,0.133092631517779,0.147431560294594,0.0222382580800173,0.131198615086504,0.134608717884694,0.167429233927983,0.128777733952289
"2017-10-16","120001.SZ","16以岭EB",107.5014,"002603.SZ","以岭药业",16.72,17.8,3.50776255707763,0.172266869143953,0.196357069695874,94.6959,11.6334169271158,106.329316927116,106.368731354093,0.551874310637048,3.10041747548903,-0.411514880608125,-4.78732417782659,-3.6506176776881,0.0110231411877464,-0.0011846112532351,0.0203862977388443,0.00997289827848798,0.0153171041732997,0.0262247667015427,0.00401894726760196,-0.00208478681758331
"2017-10-16","123001.SZ","蓝标转债",104.2889,"300058.SZ","蓝色光标",7.36,9.77,4.17625570776256,0.254491676942651,0.281881652667796,93.551,9.56284230043821,103.113842300438,103.066726432864,0.43480468101386,4.450406151626,-0.21436731409806,-2.04996081908825,-2.57117876667395,0.0113957318760178,0.036238382896954,0.0331446723563967,0.0104618297290044,0.0241483693172589,0.0299633353577631,0.0224472908830291,-0.0146372459897101
"2017-10-16","127003.SZ","海印转债",101.8188,"000861.SZ","海印股份",3.73,5.25,4.64748858447489,0.203370207747378,0.25950781903116,93.0522,5.74469734935591,98.7968973493559,98.8079079499491,0.344050675277601,6.55334619576383,-0.0794808079381895,-0.456593186687184,-1.88630909805463,0.0305870197518281,0.0110966869642468,0.0372361328553874,0.0252707291152906,0.0391810765410685,0.0576873707439667,0.0468178927172505,0.041294205296564
"2017-10-16","127004.SZ","模塑转债",108.8623,"000700.SZ","模塑科技",6.96,8,5.6310502283105,0.303443260016646,0.268460877436725,89.067,22.7708914245027,111.837891424503,111.916009564967,0.611769472048761,7.64711840060952,-0.207060014726392,-4.7149411136906,-3.51538331170938,-0.0266062904674075,-0.0195417216437332,0.0144009991024435,-0.0355364358800558,-0.0187048507530781,-0.0137039436767971,-0.0153713910882614
"2017-10-16","128010.SZ","顺昌转债",117.074,"002245.SZ","澳洋顺昌",8.84,9.32,4.27214611872146,0.298656654281117,0.314324954233564,93.0339,23.3967268094771,116.430626809477,116.501532607777,0.62809165695571,6.7391808686235,-0.29211689269016,-6.83457913470501,-5.62717176143651,0.00552580715360818,-0.0443313168970626,0.0491612603557653,-0.00619432399749385,0.024780747009864,0.0369754947722,0.017188945997378,-0.0253021472645974
"2017-10-16","128012.SZ","辉丰转债",104.5677,"002496.SZ","辉丰股份",5.75,7.74,4.51598173515982,0.278671950658846,0.377487877329003,87.3682,11.3467850587713,98.7149850587713,98.7378505139917,0.463598297116438,5.98964208160772,-0.176591152477858,-2.00374185044697,-3.80858493427705,0.059289022206144,0.119542739775369,0.0419654546080852,0.0567246625780277,0.0857098563504849,0.116191303330528,0.120125199320143,0.119138868818666
"2017-10-16","128013.SZ","洪涛转债",101.7185,"002325.SZ","洪涛股份",6.21,10.03,4.78721461187215,0.33198730792623,0.361749606342015,90.7056,9.56469905199848,100.270299051998,100.314922615656,0.421535586010611,4.20274761725435,-0.20918282322051,-2.00077075095157,-2.30048178176269,0.0144429702682995,0.0137732520792667,0.026407182222798,0.00761405056899545,0.0153218014163771,0.022656660986593,-0.0169571481880727,-0.00276886588885753
"2017-10-16","128014.SZ","永东转债",116.6293,"002753.SZ","永东股份",21.9,20.46,5.50502283105023,0.563372524163251,0.222806394181013,88.0864,56.6700788579397,144.75647885794,144.763702144338,0.780782918324986,3.81614329582105,-0.859475522780081,-48.7065456524161,-5.18488312873258,-0.194306873722336,-0.166942126520535,0.0438775509969586,-0.209115608914793,-0.217594444870219,-0.199816698163991,-0.14598764499893,-0.114328520032514
"2017-10-16","128015.SZ","久其转债",114.5723,"002279.SZ","久其软件",12.59,12.9,5.64748858447489,0.29911294294752,0.284023284225587,86.6751,29.2609390380603,115.93603903806,115.91050960879,0.670164424900006,5.19507306124036,-0.356822710594445,-10.4409675820995,-4.93975323415265,-0.0117628569112372,-0.00866575699087092,0.0218463965324154,-0.0175687775207461,-0.00344697567361078,0.00981170994108603,-0.0251396780700619,-0.0424671773046739
"2017-10-16","132001.SH","14宝钢EB",138.08,"601336.SH","新华保险",58.58,42.31,0.151598173515982,0.35406131295976,0.390102882385254,102.3558,38.7285844938593,141.084384493859,141.082123957957,0.992770234472655,2.34641984039862,-1.16059115939187,-44.9480527793342,-235.650596385542,-0.0212949470250555,0.00590152392961074,0.0275702733970226,-0.00333595135403201,0.0119207213621553,-0.0155475431791728,-0.0130285291955022,-0.00340339987436306
"2017-10-16","132002.SH","15天集EB",103.5,"600535.SH","天士力",35.9,56.02,2.64748858447489,0.179394975073839,0.506784760322754,91.4272,0.85527291973605,92.2824729197361,92.280848098104,0.107040234580204,0.191075034952167,-0.415356045203901,-0.355242777511559,-4.56009520524319,0.121556420470229,0.110491792612735,0.0169978340894915,0.1208589017613,0.130471973336491,0.128110146584989,0.122106794087927,0.130063895837094
"2017-10-16","132003.SH","15清控EB",102.57,"600109.SH","国金证券",11.46,16.75,1.0283105022831,0.261746281115522,0.516450222026544,97.4823,0.844535209584483,98.3268352095845,98.3036045017401,0.107656469956391,0.642725193769497,-0.290218946725524,-0.245100118998229,-4.94763010657193,0.0431536800851078,0.0882009471955793,0.0376993131164885,0.0426173595500977,0.0516946598333602,0.0686422263124637,0.0692745099473615,0.0564202278022886
"2017-10-16","132004.SH","15国盛EB",93.15,"600170.SH","上海建工",3.8,6.76,4.05844748858447,0.154978241442054,0.287490283894594,89.9155,0.464385809593092,90.3798858095931,90.3750473418938,0.0676042259924758,1.00006251468159,-0.0224879241741031,-0.0104430728736589,-0.796979635463549,0.0306496757059731,0.0457831442913402,0.0122202222868213,0.0262409391926582,0.0322680879964849,0.0437780048458185,0.0391908602366784,0.0432989933035708
"2017-10-16","132005.SH","15国资EB",121.96,"601601.SH","中国太保",38.57,37.58,3.14885844748858,0.280019077449501,0.291972299636914,99.3605,23.2571397840424,122.617639784042,122.633503841786,0.65388624581597,1.73998468817448,-1.36978498904138,-31.8572809642183,-7.17704538863109,-0.0053633374871731,0.0460392018316818,0.0234015278400572,0.00119598424673782,0.0249775744819948,0.030169425658021,0.0280064704348136,0.0192102972441198
"2017-10-16","132006.SH","16皖新EB",102,"601801.SH","皖新传媒",12.29,16.19,3.68858447488584,0.307844202946321,0.188516389810694,97.2612,11.7831721311,109.0443721311,109.107402481685,0.46932931654324,2.89888398111946,-0.449689767349262,-5.29877193427065,-1.28472047536519,-0.0646009692515885,-0.138488953772098,0.0655804925397966,-0.0685487833740911,-0.070258105786472,-0.0856049034383117,-0.127647728606777,-0.165151166791335
"2017-10-16","132007.SH","16凤凰EB",93,"601928.SH","凤凰传媒",9.25,15.75,4.04474885844749,0.128992489545532,0.218125160429469,91.6529,0.261638251335813,91.9145382513358,91.9042105043731,0.0457102762477473,0.290223976176173,-0.0341982055331437,-0.00894755869451445,-0.333049108150824,0.011809467460915,0.0594111862698323,0.035655216724995,0.01330338137717,0.02401256355976,0.0304963585454743,0.0259703347165732,0.0287096233099251
"2017-10-16","132008.SH","17山高EB",95.43,"600350.SH","山东高速",6.03,9.8,4.52420091324201,0.181846353264865,0.201141895667976,93.4712,2.06762649132246,95.5388264913225,95.5462626171321,0.187618774267326,1.9144772884421,-0.0833371519796339,-0.172310103144457,-0.432960436011306,-0.00113908130672236,-0.00625059604699762,0.0095059582460078,-0.0021023420343261,0.0000760926454655023,0.00115602493344569,-0.00485466173911108,-0.0117416411778885
"2017-10-16","132009.SH","17中油EB",102.19,"601857.SH","中国石油",8.05,8.92,4.74337899543379,0.119847165235278,0.193427853322151,88.5846,8.146681100534,96.731281100534,96.7640928626777,0.503961895621399,5.64979703611434,-0.13830961569164,-1.1267643321772,-2.86829283788987,0.0564317854303273,0.0586678749697372,0.0118327439802207,0.0557084525650999,0.0621907761648639,0.0611266505904531,0.0361126289804763
"2017-10-16","132010.SH","17桐昆EB",115.9,"601233.SH","桐昆股份",16.55,17.12,2.80091324200913,0.41722739376989,0.366414743382058,92.5146,26.6792086867056,119.193808686706,119.205214142713,0.640879109853411,3.74345274447086,-0.861723936142338,-22.9901127226708,-8.34920541245517,-0.0276340585387553,-0.0168470331712433,0.0195572414007973,-0.0435997381827463,-0.0134289819379791,-0.00417029686117619
"2017-10-16","132011.SH","17浙报EB",92.99,"600633.SH","浙数文化",17.52,25,4.83926940639269,0.318918983985951,0.218920570459227,86.5706,12.6107025528167,99.1813025528167,99.1985732410529,0.47905836769286,1.91623347077144,-0.584554241359693,-7.37163966377452,-1.3265225514248,-0.0624240899590897,-0.0592371849758559,0.018769441842773,-0.0739636847905611,-0.0545867113501595
"2017-10-16","132012.SH","17巨化EB",104,"600160.SH","巨化股份",12.23,13.6,2.88858447488584,0.397819485303476,0.235519033558484,92.1275,21.759629087745,113.887129087745,113.995708179241,0.596814084843239,4.38833885914146,-0.619216314971285,-13.4739173388555,-4.11014464116345,-0.0868151578404214,-0.0927555981527561,0.0080633530325717,-0.097168956474404,-0.0883422398311081
